"year","code","value","system","subtype"
2003,"Greenland.turbot.DEPTH",110.5909905,"EBS","distribution"
2004,"Greenland.turbot.DEPTH",109.8832919,"EBS","distribution"
2005,"Greenland.turbot.DEPTH",109.5965488,"EBS","distribution"
2006,"Greenland.turbot.DEPTH",109.8866802,"EBS","distribution"
2007,"Greenland.turbot.DEPTH",108.5725729,"EBS","distribution"
2008,"Greenland.turbot.DEPTH",108.0681596,"EBS","distribution"
2009,"Greenland.turbot.DEPTH",108.8521954,"EBS","distribution"
2010,"Greenland.turbot.DEPTH",109.9280357,"EBS","distribution"
2011,"Greenland.turbot.DEPTH",111.1171666,"EBS","distribution"
2012,"Greenland.turbot.DEPTH",109.6139617,"EBS","distribution"
2013,"Greenland.turbot.DEPTH",109.0511361,"EBS","distribution"
2014,"Greenland.turbot.DEPTH",109.2597528,"EBS","distribution"
2015,"Greenland.turbot.DEPTH",109.9601866,"EBS","distribution"
2016,"Greenland.turbot.DEPTH",109.5462411,"EBS","distribution"
1982,"Pacific.halibut.DEPTH",84.49569455,"EBS","distribution"
1983,"Pacific.halibut.DEPTH",83.71927015,"EBS","distribution"
1984,"Pacific.halibut.DEPTH",82.54716701,"EBS","distribution"
1985,"Pacific.halibut.DEPTH",83.31306435,"EBS","distribution"
1986,"Pacific.halibut.DEPTH",83.12500611,"EBS","distribution"
1987,"Pacific.halibut.DEPTH",82.97634505,"EBS","distribution"
1988,"Pacific.halibut.DEPTH",81.6357351,"EBS","distribution"
1989,"Pacific.halibut.DEPTH",83.4643549,"EBS","distribution"
1990,"Pacific.halibut.DEPTH",83.18250666,"EBS","distribution"
1991,"Pacific.halibut.DEPTH",82.92128931,"EBS","distribution"
1992,"Pacific.halibut.DEPTH",83.81446615,"EBS","distribution"
1993,"Pacific.halibut.DEPTH",80.88985354,"EBS","distribution"
1994,"Pacific.halibut.DEPTH",81.5484709,"EBS","distribution"
1995,"Pacific.halibut.DEPTH",81.51098201,"EBS","distribution"
1996,"Pacific.halibut.DEPTH",80.67232822,"EBS","distribution"
1997,"Pacific.halibut.DEPTH",81.16529405,"EBS","distribution"
1998,"Pacific.halibut.DEPTH",80.75948069,"EBS","distribution"
1999,"Pacific.halibut.DEPTH",80.94042727,"EBS","distribution"
2000,"Pacific.halibut.DEPTH",82.8952347,"EBS","distribution"
2001,"Pacific.halibut.DEPTH",81.50462753,"EBS","distribution"
2002,"Pacific.halibut.DEPTH",83.18786966,"EBS","distribution"
2003,"Pacific.halibut.DEPTH",82.40444592,"EBS","distribution"
2004,"Pacific.halibut.DEPTH",82.3805075,"EBS","distribution"
2005,"Pacific.halibut.DEPTH",82.63902762,"EBS","distribution"
2006,"Pacific.halibut.DEPTH",82.00779964,"EBS","distribution"
2007,"Pacific.halibut.DEPTH",82.18248445,"EBS","distribution"
2008,"Pacific.halibut.DEPTH",82.52072114,"EBS","distribution"
2009,"Pacific.halibut.DEPTH",80.71245005,"EBS","distribution"
2010,"Pacific.halibut.DEPTH",79.29021663,"EBS","distribution"
2011,"Pacific.halibut.DEPTH",80.10533923,"EBS","distribution"
2012,"Pacific.halibut.DEPTH",79.68972262,"EBS","distribution"
2013,"Pacific.halibut.DEPTH",79.75102794,"EBS","distribution"
2014,"Pacific.halibut.DEPTH",80.87714531,"EBS","distribution"
2015,"Pacific.halibut.DEPTH",80.16763129,"EBS","distribution"
2016,"Pacific.halibut.DEPTH",81.40576594,"EBS","distribution"
1982,"flathead.sole.DEPTH",102.6723141,"EBS","distribution"
1983,"flathead.sole.DEPTH",103.1554498,"EBS","distribution"
1984,"flathead.sole.DEPTH",103.1661663,"EBS","distribution"
1985,"flathead.sole.DEPTH",101.7705872,"EBS","distribution"
1986,"flathead.sole.DEPTH",105.5546165,"EBS","distribution"
1987,"flathead.sole.DEPTH",105.5401148,"EBS","distribution"
1988,"flathead.sole.DEPTH",107.350341,"EBS","distribution"
1989,"flathead.sole.DEPTH",106.0422422,"EBS","distribution"
1990,"flathead.sole.DEPTH",106.7296732,"EBS","distribution"
1991,"flathead.sole.DEPTH",106.0067159,"EBS","distribution"
1992,"flathead.sole.DEPTH",106.2044508,"EBS","distribution"
1993,"flathead.sole.DEPTH",106.1489763,"EBS","distribution"
1994,"flathead.sole.DEPTH",107.0861857,"EBS","distribution"
1995,"flathead.sole.DEPTH",107.5086568,"EBS","distribution"
1996,"flathead.sole.DEPTH",106.2543028,"EBS","distribution"
1997,"flathead.sole.DEPTH",106.2107344,"EBS","distribution"
1998,"flathead.sole.DEPTH",104.9643533,"EBS","distribution"
1999,"flathead.sole.DEPTH",111.0770083,"EBS","distribution"
2000,"flathead.sole.DEPTH",106.3521758,"EBS","distribution"
2001,"flathead.sole.DEPTH",106.475499,"EBS","distribution"
2002,"flathead.sole.DEPTH",106.9748438,"EBS","distribution"
2003,"flathead.sole.DEPTH",106.8080626,"EBS","distribution"
2004,"flathead.sole.DEPTH",107.1439214,"EBS","distribution"
2005,"flathead.sole.DEPTH",107.1947671,"EBS","distribution"
2006,"flathead.sole.DEPTH",108.373293,"EBS","distribution"
2007,"flathead.sole.DEPTH",106.825963,"EBS","distribution"
2008,"flathead.sole.DEPTH",107.6379095,"EBS","distribution"
2009,"flathead.sole.DEPTH",109.4111015,"EBS","distribution"
2010,"flathead.sole.DEPTH",107.7184365,"EBS","distribution"
2011,"flathead.sole.DEPTH",108.3749805,"EBS","distribution"
2012,"flathead.sole.DEPTH",108.004067,"EBS","distribution"
2013,"flathead.sole.DEPTH",107.1210525,"EBS","distribution"
2014,"flathead.sole.DEPTH",107.5029357,"EBS","distribution"
2015,"flathead.sole.DEPTH",107.1838952,"EBS","distribution"
2016,"flathead.sole.DEPTH",105.855327,"EBS","distribution"
1983,"Bering.flounder.DEPTH",66.02313169,"EBS","distribution"
1984,"Bering.flounder.DEPTH",65.85781487,"EBS","distribution"
1985,"Bering.flounder.DEPTH",65.59479221,"EBS","distribution"
1986,"Bering.flounder.DEPTH",66.69926414,"EBS","distribution"
1987,"Bering.flounder.DEPTH",66.19423627,"EBS","distribution"
1988,"Bering.flounder.DEPTH",66.65726965,"EBS","distribution"
1989,"Bering.flounder.DEPTH",66.2293348,"EBS","distribution"
1990,"Bering.flounder.DEPTH",66.24004844,"EBS","distribution"
1991,"Bering.flounder.DEPTH",65.91491506,"EBS","distribution"
1992,"Bering.flounder.DEPTH",65.84581772,"EBS","distribution"
1993,"Bering.flounder.DEPTH",66.76779688,"EBS","distribution"
1994,"Bering.flounder.DEPTH",68.38016853,"EBS","distribution"
1995,"Bering.flounder.DEPTH",67.98459506,"EBS","distribution"
1996,"Bering.flounder.DEPTH",65.92866294,"EBS","distribution"
1997,"Bering.flounder.DEPTH",66.59808489,"EBS","distribution"
1998,"Bering.flounder.DEPTH",65.42547009,"EBS","distribution"
1999,"Bering.flounder.DEPTH",73.22890076,"EBS","distribution"
2000,"Bering.flounder.DEPTH",67.19863544,"EBS","distribution"
2001,"Bering.flounder.DEPTH",67.06912281,"EBS","distribution"
2002,"Bering.flounder.DEPTH",65.78314923,"EBS","distribution"
2003,"Bering.flounder.DEPTH",65.34789414,"EBS","distribution"
2004,"Bering.flounder.DEPTH",65.51106347,"EBS","distribution"
2005,"Bering.flounder.DEPTH",65.86679153,"EBS","distribution"
2006,"Bering.flounder.DEPTH",67.64689544,"EBS","distribution"
2007,"Bering.flounder.DEPTH",66.11809887,"EBS","distribution"
2008,"Bering.flounder.DEPTH",66.50135891,"EBS","distribution"
2009,"Bering.flounder.DEPTH",67.73875358,"EBS","distribution"
2010,"Bering.flounder.DEPTH",65.81170987,"EBS","distribution"
2011,"Bering.flounder.DEPTH",66.28225968,"EBS","distribution"
2012,"Bering.flounder.DEPTH",66.15933013,"EBS","distribution"
2013,"Bering.flounder.DEPTH",65.26975603,"EBS","distribution"
2014,"Bering.flounder.DEPTH",65.71778626,"EBS","distribution"
2015,"Bering.flounder.DEPTH",66.65023768,"EBS","distribution"
2016,"Bering.flounder.DEPTH",66.37319939,"EBS","distribution"
1982,"rex.sole.DEPTH",122.1799807,"EBS","distribution"
1983,"rex.sole.DEPTH",120.9181284,"EBS","distribution"
1984,"rex.sole.DEPTH",121.7260607,"EBS","distribution"
1985,"rex.sole.DEPTH",120.6977134,"EBS","distribution"
1986,"rex.sole.DEPTH",124.0747667,"EBS","distribution"
1987,"rex.sole.DEPTH",122.6123972,"EBS","distribution"
1988,"rex.sole.DEPTH",125.398474,"EBS","distribution"
1989,"rex.sole.DEPTH",123.8992199,"EBS","distribution"
1990,"rex.sole.DEPTH",124.3977027,"EBS","distribution"
1991,"rex.sole.DEPTH",123.7000891,"EBS","distribution"
1992,"rex.sole.DEPTH",125.0412876,"EBS","distribution"
1993,"rex.sole.DEPTH",125.91396,"EBS","distribution"
1994,"rex.sole.DEPTH",126.6616353,"EBS","distribution"
1995,"rex.sole.DEPTH",126.3220814,"EBS","distribution"
1996,"rex.sole.DEPTH",124.7645386,"EBS","distribution"
1997,"rex.sole.DEPTH",126.0079644,"EBS","distribution"
1998,"rex.sole.DEPTH",123.0715585,"EBS","distribution"
1999,"rex.sole.DEPTH",129.020415,"EBS","distribution"
2000,"rex.sole.DEPTH",127.2276806,"EBS","distribution"
2001,"rex.sole.DEPTH",125.4710184,"EBS","distribution"
2002,"rex.sole.DEPTH",124.7921295,"EBS","distribution"
2003,"rex.sole.DEPTH",124.3507497,"EBS","distribution"
2004,"rex.sole.DEPTH",123.3420314,"EBS","distribution"
2005,"rex.sole.DEPTH",124.6547823,"EBS","distribution"
2006,"rex.sole.DEPTH",124.9992483,"EBS","distribution"
2007,"rex.sole.DEPTH",124.3890992,"EBS","distribution"
2008,"rex.sole.DEPTH",124.9471045,"EBS","distribution"
2009,"rex.sole.DEPTH",126.6696088,"EBS","distribution"
2010,"rex.sole.DEPTH",126.003185,"EBS","distribution"
2011,"rex.sole.DEPTH",125.3318221,"EBS","distribution"
2012,"rex.sole.DEPTH",125.597982,"EBS","distribution"
2013,"rex.sole.DEPTH",124.7660997,"EBS","distribution"
2014,"rex.sole.DEPTH",125.1423206,"EBS","distribution"
2015,"rex.sole.DEPTH",125.2979429,"EBS","distribution"
2016,"rex.sole.DEPTH",124.6729352,"EBS","distribution"
1982,"yellowfin.sole.DEPTH",52.81709101,"EBS","distribution"
1983,"yellowfin.sole.DEPTH",52.63022765,"EBS","distribution"
1984,"yellowfin.sole.DEPTH",52.56540394,"EBS","distribution"
1985,"yellowfin.sole.DEPTH",52.57053183,"EBS","distribution"
1986,"yellowfin.sole.DEPTH",53.68902959,"EBS","distribution"
1987,"yellowfin.sole.DEPTH",52.40521703,"EBS","distribution"
1988,"yellowfin.sole.DEPTH",53.13997419,"EBS","distribution"
1989,"yellowfin.sole.DEPTH",52.79226082,"EBS","distribution"
1990,"yellowfin.sole.DEPTH",53.34500974,"EBS","distribution"
1991,"yellowfin.sole.DEPTH",52.77222356,"EBS","distribution"
1992,"yellowfin.sole.DEPTH",53.42556108,"EBS","distribution"
1993,"yellowfin.sole.DEPTH",52.49368095,"EBS","distribution"
1994,"yellowfin.sole.DEPTH",53.05733838,"EBS","distribution"
1995,"yellowfin.sole.DEPTH",53.35522373,"EBS","distribution"
1996,"yellowfin.sole.DEPTH",52.86167187,"EBS","distribution"
1997,"yellowfin.sole.DEPTH",53.20688111,"EBS","distribution"
1998,"yellowfin.sole.DEPTH",53.76073219,"EBS","distribution"
1999,"yellowfin.sole.DEPTH",55.16416527,"EBS","distribution"
2000,"yellowfin.sole.DEPTH",54.09909753,"EBS","distribution"
2001,"yellowfin.sole.DEPTH",54.15240111,"EBS","distribution"
2002,"yellowfin.sole.DEPTH",53.18988663,"EBS","distribution"
2003,"yellowfin.sole.DEPTH",52.60711959,"EBS","distribution"
2004,"yellowfin.sole.DEPTH",52.4488958,"EBS","distribution"
2005,"yellowfin.sole.DEPTH",52.24772549,"EBS","distribution"
2006,"yellowfin.sole.DEPTH",52.91691139,"EBS","distribution"
2007,"yellowfin.sole.DEPTH",52.51039065,"EBS","distribution"
2008,"yellowfin.sole.DEPTH",52.69342459,"EBS","distribution"
2009,"yellowfin.sole.DEPTH",52.54002216,"EBS","distribution"
2010,"yellowfin.sole.DEPTH",52.02174264,"EBS","distribution"
2011,"yellowfin.sole.DEPTH",51.66096361,"EBS","distribution"
2012,"yellowfin.sole.DEPTH",52.67949493,"EBS","distribution"
2013,"yellowfin.sole.DEPTH",52.10776162,"EBS","distribution"
2014,"yellowfin.sole.DEPTH",51.65661893,"EBS","distribution"
2015,"yellowfin.sole.DEPTH",52.1458404,"EBS","distribution"
2016,"yellowfin.sole.DEPTH",52.42679668,"EBS","distribution"
1982,"longhead.dab.DEPTH",39.91028686,"EBS","distribution"
1983,"longhead.dab.DEPTH",41.01562219,"EBS","distribution"
1984,"longhead.dab.DEPTH",40.13449883,"EBS","distribution"
1985,"longhead.dab.DEPTH",38.43725721,"EBS","distribution"
1986,"longhead.dab.DEPTH",37.13289816,"EBS","distribution"
1987,"longhead.dab.DEPTH",34.95401286,"EBS","distribution"
1988,"longhead.dab.DEPTH",35.28334741,"EBS","distribution"
1989,"longhead.dab.DEPTH",36.76924774,"EBS","distribution"
1990,"longhead.dab.DEPTH",37.66238379,"EBS","distribution"
1991,"longhead.dab.DEPTH",40.28612224,"EBS","distribution"
1992,"longhead.dab.DEPTH",36.51460496,"EBS","distribution"
1993,"longhead.dab.DEPTH",35.56561744,"EBS","distribution"
1994,"longhead.dab.DEPTH",34.66816712,"EBS","distribution"
1995,"longhead.dab.DEPTH",34.17530495,"EBS","distribution"
1996,"longhead.dab.DEPTH",36.42408704,"EBS","distribution"
1997,"longhead.dab.DEPTH",34.75988863,"EBS","distribution"
1998,"longhead.dab.DEPTH",37.06009,"EBS","distribution"
1999,"longhead.dab.DEPTH",31.76010867,"EBS","distribution"
2000,"longhead.dab.DEPTH",32.54561427,"EBS","distribution"
2001,"longhead.dab.DEPTH",33.41627719,"EBS","distribution"
2002,"longhead.dab.DEPTH",33.36274381,"EBS","distribution"
2003,"longhead.dab.DEPTH",34.50439494,"EBS","distribution"
2004,"longhead.dab.DEPTH",36.30636183,"EBS","distribution"
2005,"longhead.dab.DEPTH",35.4900652,"EBS","distribution"
2006,"longhead.dab.DEPTH",34.01974759,"EBS","distribution"
2007,"longhead.dab.DEPTH",34.55423176,"EBS","distribution"
2008,"longhead.dab.DEPTH",32.75058184,"EBS","distribution"
2009,"longhead.dab.DEPTH",32.40815777,"EBS","distribution"
2010,"longhead.dab.DEPTH",31.72290752,"EBS","distribution"
2011,"longhead.dab.DEPTH",31.34331961,"EBS","distribution"
2012,"longhead.dab.DEPTH",31.28043927,"EBS","distribution"
2013,"longhead.dab.DEPTH",31.29192328,"EBS","distribution"
2014,"longhead.dab.DEPTH",30.67968534,"EBS","distribution"
2015,"longhead.dab.DEPTH",30.51160186,"EBS","distribution"
2016,"longhead.dab.DEPTH",30.62306088,"EBS","distribution"
1982,"Alaska.plaice.DEPTH",61.72981298,"EBS","distribution"
1983,"Alaska.plaice.DEPTH",61.73191457,"EBS","distribution"
1984,"Alaska.plaice.DEPTH",61.56525078,"EBS","distribution"
1985,"Alaska.plaice.DEPTH",60.17505892,"EBS","distribution"
1986,"Alaska.plaice.DEPTH",61.06780914,"EBS","distribution"
1987,"Alaska.plaice.DEPTH",60.90084664,"EBS","distribution"
1988,"Alaska.plaice.DEPTH",59.8683925,"EBS","distribution"
1989,"Alaska.plaice.DEPTH",60.37047694,"EBS","distribution"
1990,"Alaska.plaice.DEPTH",60.5111528,"EBS","distribution"
1991,"Alaska.plaice.DEPTH",60.77824817,"EBS","distribution"
1992,"Alaska.plaice.DEPTH",60.26730177,"EBS","distribution"
1993,"Alaska.plaice.DEPTH",60.31004852,"EBS","distribution"
1994,"Alaska.plaice.DEPTH",60.6285196,"EBS","distribution"
1995,"Alaska.plaice.DEPTH",60.66309942,"EBS","distribution"
1996,"Alaska.plaice.DEPTH",60.39741585,"EBS","distribution"
1997,"Alaska.plaice.DEPTH",60.6507468,"EBS","distribution"
1998,"Alaska.plaice.DEPTH",62.83633142,"EBS","distribution"
1999,"Alaska.plaice.DEPTH",62.58416135,"EBS","distribution"
2000,"Alaska.plaice.DEPTH",62.08101237,"EBS","distribution"
2001,"Alaska.plaice.DEPTH",61.67730441,"EBS","distribution"
2002,"Alaska.plaice.DEPTH",61.81229338,"EBS","distribution"
2003,"Alaska.plaice.DEPTH",60.78069998,"EBS","distribution"
2004,"Alaska.plaice.DEPTH",61.66647947,"EBS","distribution"
2005,"Alaska.plaice.DEPTH",61.47513843,"EBS","distribution"
2006,"Alaska.plaice.DEPTH",60.9265246,"EBS","distribution"
2007,"Alaska.plaice.DEPTH",61.73179822,"EBS","distribution"
2008,"Alaska.plaice.DEPTH",61.02163803,"EBS","distribution"
2009,"Alaska.plaice.DEPTH",60.1247079,"EBS","distribution"
2010,"Alaska.plaice.DEPTH",59.67572479,"EBS","distribution"
2011,"Alaska.plaice.DEPTH",59.63219237,"EBS","distribution"
2012,"Alaska.plaice.DEPTH",59.67743804,"EBS","distribution"
2013,"Alaska.plaice.DEPTH",59.02688877,"EBS","distribution"
2014,"Alaska.plaice.DEPTH",58.90094624,"EBS","distribution"
2015,"Alaska.plaice.DEPTH",59.8577589,"EBS","distribution"
2016,"Alaska.plaice.DEPTH",60.81448575,"EBS","distribution"
1982,"sturgeon.poacher.DEPTH",52.39663325,"EBS","distribution"
1983,"sturgeon.poacher.DEPTH",52.50335679,"EBS","distribution"
1984,"sturgeon.poacher.DEPTH",54.05837449,"EBS","distribution"
1985,"sturgeon.poacher.DEPTH",55.94963438,"EBS","distribution"
1986,"sturgeon.poacher.DEPTH",55.62461308,"EBS","distribution"
1987,"sturgeon.poacher.DEPTH",55.09656711,"EBS","distribution"
1988,"sturgeon.poacher.DEPTH",54.9622104,"EBS","distribution"
1989,"sturgeon.poacher.DEPTH",56.26822481,"EBS","distribution"
1990,"sturgeon.poacher.DEPTH",54.80950533,"EBS","distribution"
1991,"sturgeon.poacher.DEPTH",55.07402376,"EBS","distribution"
1992,"sturgeon.poacher.DEPTH",55.73962029,"EBS","distribution"
1993,"sturgeon.poacher.DEPTH",54.84765725,"EBS","distribution"
1994,"sturgeon.poacher.DEPTH",55.08464147,"EBS","distribution"
1995,"sturgeon.poacher.DEPTH",54.15113048,"EBS","distribution"
1996,"sturgeon.poacher.DEPTH",56.30420695,"EBS","distribution"
1997,"sturgeon.poacher.DEPTH",54.55582934,"EBS","distribution"
1998,"sturgeon.poacher.DEPTH",55.9020053,"EBS","distribution"
1999,"sturgeon.poacher.DEPTH",54.01887961,"EBS","distribution"
2000,"sturgeon.poacher.DEPTH",54.70931519,"EBS","distribution"
2001,"sturgeon.poacher.DEPTH",54.84007596,"EBS","distribution"
2002,"sturgeon.poacher.DEPTH",54.28773753,"EBS","distribution"
2003,"sturgeon.poacher.DEPTH",55.94995593,"EBS","distribution"
2004,"sturgeon.poacher.DEPTH",56.18235983,"EBS","distribution"
2005,"sturgeon.poacher.DEPTH",55.13339656,"EBS","distribution"
2006,"sturgeon.poacher.DEPTH",56.3604805,"EBS","distribution"
2007,"sturgeon.poacher.DEPTH",56.48193898,"EBS","distribution"
2008,"sturgeon.poacher.DEPTH",56.68888216,"EBS","distribution"
2009,"sturgeon.poacher.DEPTH",55.47988969,"EBS","distribution"
2010,"sturgeon.poacher.DEPTH",56.15737131,"EBS","distribution"
2011,"sturgeon.poacher.DEPTH",56.57819255,"EBS","distribution"
2012,"sturgeon.poacher.DEPTH",55.67464581,"EBS","distribution"
2013,"sturgeon.poacher.DEPTH",54.79183804,"EBS","distribution"
2014,"sturgeon.poacher.DEPTH",55.05988557,"EBS","distribution"
2015,"sturgeon.poacher.DEPTH",54.3770556,"EBS","distribution"
2016,"sturgeon.poacher.DEPTH",55.18702714,"EBS","distribution"
1982,"Pacific.cod.DEPTH",80.748815,"EBS","distribution"
1983,"Pacific.cod.DEPTH",80.9145669,"EBS","distribution"
1984,"Pacific.cod.DEPTH",81.38605784,"EBS","distribution"
1985,"Pacific.cod.DEPTH",81.93033146,"EBS","distribution"
1986,"Pacific.cod.DEPTH",79.64928108,"EBS","distribution"
1987,"Pacific.cod.DEPTH",80.81106594,"EBS","distribution"
1988,"Pacific.cod.DEPTH",80.33895838,"EBS","distribution"
1989,"Pacific.cod.DEPTH",80.83821837,"EBS","distribution"
1990,"Pacific.cod.DEPTH",81.72651599,"EBS","distribution"
1991,"Pacific.cod.DEPTH",82.5783123,"EBS","distribution"
1992,"Pacific.cod.DEPTH",82.87554268,"EBS","distribution"
1993,"Pacific.cod.DEPTH",82.06510578,"EBS","distribution"
1994,"Pacific.cod.DEPTH",77.34623963,"EBS","distribution"
1995,"Pacific.cod.DEPTH",79.94457653,"EBS","distribution"
1996,"Pacific.cod.DEPTH",80.95493803,"EBS","distribution"
1997,"Pacific.cod.DEPTH",82.68184355,"EBS","distribution"
1998,"Pacific.cod.DEPTH",83.05420303,"EBS","distribution"
1999,"Pacific.cod.DEPTH",81.68346719,"EBS","distribution"
2000,"Pacific.cod.DEPTH",82.90075379,"EBS","distribution"
2001,"Pacific.cod.DEPTH",81.35592607,"EBS","distribution"
2002,"Pacific.cod.DEPTH",82.7409357,"EBS","distribution"
2003,"Pacific.cod.DEPTH",82.69566103,"EBS","distribution"
2004,"Pacific.cod.DEPTH",82.53072023,"EBS","distribution"
2005,"Pacific.cod.DEPTH",82.39019889,"EBS","distribution"
2006,"Pacific.cod.DEPTH",82.75941508,"EBS","distribution"
2007,"Pacific.cod.DEPTH",83.358741,"EBS","distribution"
2008,"Pacific.cod.DEPTH",83.17627913,"EBS","distribution"
2009,"Pacific.cod.DEPTH",83.14289946,"EBS","distribution"
2010,"Pacific.cod.DEPTH",80.18158343,"EBS","distribution"
2011,"Pacific.cod.DEPTH",80.54153332,"EBS","distribution"
2012,"Pacific.cod.DEPTH",80.57392402,"EBS","distribution"
2013,"Pacific.cod.DEPTH",81.4817078,"EBS","distribution"
2014,"Pacific.cod.DEPTH",80.43454133,"EBS","distribution"
2015,"Pacific.cod.DEPTH",79.77323163,"EBS","distribution"
2016,"Pacific.cod.DEPTH",81.28518887,"EBS","distribution"
1982,"walleye.pollock.DEPTH",98.21461427,"EBS","distribution"
1983,"walleye.pollock.DEPTH",100.1779836,"EBS","distribution"
1984,"walleye.pollock.DEPTH",99.28521781,"EBS","distribution"
1985,"walleye.pollock.DEPTH",99.48225443,"EBS","distribution"
1986,"walleye.pollock.DEPTH",100.2861798,"EBS","distribution"
1987,"walleye.pollock.DEPTH",99.9576036,"EBS","distribution"
1988,"walleye.pollock.DEPTH",100.6444018,"EBS","distribution"
1989,"walleye.pollock.DEPTH",100.1579693,"EBS","distribution"
1990,"walleye.pollock.DEPTH",100.7155395,"EBS","distribution"
1991,"walleye.pollock.DEPTH",99.88243651,"EBS","distribution"
1992,"walleye.pollock.DEPTH",99.85049235,"EBS","distribution"
1993,"walleye.pollock.DEPTH",100.3641884,"EBS","distribution"
1994,"walleye.pollock.DEPTH",100.5664046,"EBS","distribution"
1995,"walleye.pollock.DEPTH",100.391179,"EBS","distribution"
1996,"walleye.pollock.DEPTH",99.03614371,"EBS","distribution"
1997,"walleye.pollock.DEPTH",98.83098866,"EBS","distribution"
1998,"walleye.pollock.DEPTH",97.34594513,"EBS","distribution"
1999,"walleye.pollock.DEPTH",100.1134186,"EBS","distribution"
2000,"walleye.pollock.DEPTH",100.3947646,"EBS","distribution"
2001,"walleye.pollock.DEPTH",99.78087889,"EBS","distribution"
2002,"walleye.pollock.DEPTH",100.2459001,"EBS","distribution"
2003,"walleye.pollock.DEPTH",100.4917544,"EBS","distribution"
2004,"walleye.pollock.DEPTH",99.90703613,"EBS","distribution"
2005,"walleye.pollock.DEPTH",99.9335279,"EBS","distribution"
2006,"walleye.pollock.DEPTH",98.90464045,"EBS","distribution"
2007,"walleye.pollock.DEPTH",98.99682411,"EBS","distribution"
2008,"walleye.pollock.DEPTH",97.83425766,"EBS","distribution"
2009,"walleye.pollock.DEPTH",97.22044016,"EBS","distribution"
2010,"walleye.pollock.DEPTH",98.15142596,"EBS","distribution"
2011,"walleye.pollock.DEPTH",98.6592827,"EBS","distribution"
2012,"walleye.pollock.DEPTH",99.2040721,"EBS","distribution"
2013,"walleye.pollock.DEPTH",99.70122059,"EBS","distribution"
2014,"walleye.pollock.DEPTH",100.8019695,"EBS","distribution"
2015,"walleye.pollock.DEPTH",100.7155948,"EBS","distribution"
2016,"walleye.pollock.DEPTH",99.81712951,"EBS","distribution"
1982,"wattled.eelpout.DEPTH",91.57069686,"EBS","distribution"
1983,"wattled.eelpout.DEPTH",92.27897881,"EBS","distribution"
1984,"wattled.eelpout.DEPTH",91.72792069,"EBS","distribution"
1985,"wattled.eelpout.DEPTH",91.31132193,"EBS","distribution"
1986,"wattled.eelpout.DEPTH",92.47780894,"EBS","distribution"
1987,"wattled.eelpout.DEPTH",91.82166738,"EBS","distribution"
1988,"wattled.eelpout.DEPTH",90.85044856,"EBS","distribution"
1989,"wattled.eelpout.DEPTH",90.88653077,"EBS","distribution"
1990,"wattled.eelpout.DEPTH",91.19711917,"EBS","distribution"
1991,"wattled.eelpout.DEPTH",91.22112109,"EBS","distribution"
1992,"wattled.eelpout.DEPTH",91.40753445,"EBS","distribution"
1993,"wattled.eelpout.DEPTH",91.68192117,"EBS","distribution"
1994,"wattled.eelpout.DEPTH",91.34922995,"EBS","distribution"
1995,"wattled.eelpout.DEPTH",91.66488086,"EBS","distribution"
1996,"wattled.eelpout.DEPTH",91.75835134,"EBS","distribution"
1997,"wattled.eelpout.DEPTH",92.05907043,"EBS","distribution"
1998,"wattled.eelpout.DEPTH",92.01180821,"EBS","distribution"
1999,"wattled.eelpout.DEPTH",93.33133328,"EBS","distribution"
2000,"wattled.eelpout.DEPTH",92.9160944,"EBS","distribution"
2001,"wattled.eelpout.DEPTH",92.76578144,"EBS","distribution"
2002,"wattled.eelpout.DEPTH",92.72888924,"EBS","distribution"
2003,"wattled.eelpout.DEPTH",91.93745801,"EBS","distribution"
2004,"wattled.eelpout.DEPTH",91.86450915,"EBS","distribution"
2005,"wattled.eelpout.DEPTH",90.91801462,"EBS","distribution"
2006,"wattled.eelpout.DEPTH",91.44300857,"EBS","distribution"
2007,"wattled.eelpout.DEPTH",91.10328076,"EBS","distribution"
2008,"wattled.eelpout.DEPTH",91.6565037,"EBS","distribution"
2009,"wattled.eelpout.DEPTH",92.84250981,"EBS","distribution"
2010,"wattled.eelpout.DEPTH",92.41633308,"EBS","distribution"
